Date,WarehouseID,SKUID,OnHand,Outbound
2025-09-27,WH002,SKU100,55,16.4
2025-09-28,WH002,SKU100,41,13.6
2025-09-29,WH002,SKU100,11,29.8
2025-09-30,WH002,SKU100,0,12.8
2025-10-01,WH002,SKU100,114,20.8
2025-10-02,WH002,SKU100,102,12.7
2025-10-03,WH002,SKU100,91,10.5
2025-10-04,WH002,SKU100,81,10.6
2025-10-05,WH002,SKU100,60,21.0
2025-10-06,WH002,SKU100,44,15.1
2025-10-07,WH002,SKU100,38,6.4
2025-10-08,WH002,SKU100,176,17.9
2025-10-09,WH002,SKU100,164,12.0
2025-10-10,WH002,SKU100,157,7.2
2025-10-11,WH002,SKU100,138,18.3
2025-10-12,WH002,SKU100,113,25.8
2025-10-13,WH002,SKU100,91,21.3
2025-10-14,WH002,SKU100,70,20.9
2025-10-15,WH002,SKU100,169,19.2
2025-10-16,WH002,SKU100,142,26.5
2025-10-17,WH002,SKU100,138,4.3
2025-10-18,WH002,SKU100,115,23.0
2025-10-19,WH002,SKU100,110,5.4
2025-10-20,WH002,SKU100,89,20.9
2025-10-21,WH002,SKU100,80,8.4
2025-10-22,WH002,SKU100,158,19.6
2025-10-23,WH002,SKU100,142,16.2
2025-10-24,WH002,SKU100,118,23.9
2025-10-25,WH002,SKU100,97,21.0
2025-10-26,WH002,SKU100,81,15.4
2025-10-27,WH002,SKU100,63,18.1
2025-10-28,WH002,SKU100,51,11.9
2025-10-29,WH002,SKU100,154,20.4
2025-10-30,WH002,SKU100,144,10.0
2025-10-31,WH002,SKU100,119,25.7
2025-11-01,WH002,SKU100,88,30.5
2025-11-02,WH002,SKU100,56,32.2
2025-11-03,WH002,SKU100,29,27.3
2025-11-04,WH002,SKU100,9,19.2
2025-11-05,WH002,SKU100,94,23.0
2025-11-06,WH002,SKU100,67,26.8
2025-11-07,WH002,SKU100,60,7.2
2025-11-08,WH002,SKU100,40,20.0
2025-11-09,WH002,SKU100,30,10.5
2025-11-10,WH002,SKU100,2,27.8
2025-11-11,WH002,SKU100,0,13.1
2025-11-12,WH002,SKU100,117,9.1
2025-11-13,WH002,SKU100,107,9.8
2025-11-14,WH002,SKU100,76,31.6
2025-11-15,WH002,SKU100,43,32.7
2025-11-16,WH002,SKU100,25,18.0
2025-11-17,WH002,SKU100,0,32.6
2025-11-18,WH002,SKU100,0,10.3
2025-11-19,WH002,SKU100,131,34.2
2025-11-20,WH002,SKU100,110,21.0
2025-11-21,WH002,SKU100,88,22.0
2025-11-22,WH002,SKU100,60,27.8
2025-11-23,WH002,SKU100,51,9.7
2025-11-24,WH002,SKU100,33,17.6
2025-11-25,WH002,SKU100,13,20.1
2025-11-26,WH002,SKU100,115,26.0
2025-11-27,WH002,SKU100,105,10.3
2025-11-28,WH002,SKU100,87,18.2
2025-11-29,WH002,SKU100,60,27.0
2025-11-30,WH002,SKU100,38,22.2
2025-12-01,WH002,SKU100,11,27.0
2025-12-02,WH002,SKU100,4,6.7
2025-12-03,WH002,SKU100,124,24.3
2025-12-04,WH002,SKU100,107,16.5
2025-12-05,WH002,SKU100,72,35.3
2025-12-06,WH002,SKU100,37,34.7
2025-12-07,WH002,SKU100,5,31.9
2025-12-08,WH002,SKU100,0,18.8
2025-12-09,WH002,SKU100,0,28.4
2025-12-10,WH002,SKU100,119,33.5
2025-12-11,WH002,SKU100,109,10.2
2025-12-12,WH002,SKU100,98,10.9
2025-12-13,WH002,SKU100,70,27.8
2025-12-14,WH002,SKU100,61,8.9
2025-12-15,WH002,SKU100,45,16.3
2025-12-16,WH002,SKU100,36,8.9
2025-12-17,WH002,SKU100,150,23.6
2025-12-18,WH002,SKU100,119,30.6
2025-12-19,WH002,SKU100,92,26.4
2025-12-20,WH002,SKU100,73,19.8
2025-12-21,WH002,SKU100,42,30.9
2025-12-22,WH002,SKU100,26,15.7
2025-12-23,WH002,SKU100,14,11.8
2025-12-24,WH002,SKU100,187,17.7
2025-12-25,WH002,SKU100,158,28.3
2025-12-26,WH002,SKU100,141,17.1
2025-12-27,WH002,SKU100,120,21.2
2025-12-28,WH002,SKU100,94,26.1
2025-12-29,WH002,SKU100,81,13.0
2025-12-30,WH002,SKU100,49,31.7
2025-12-31,WH002,SKU100,150,15.3
2025-01-01,WH003,SKU100,749,23.0
2025-01-02,WH003,SKU100,727,21.7
2025-01-03,WH003,SKU100,694,33.1
2025-01-04,WH003,SKU100,666,27.3
2025-01-05,WH003,SKU100,617,49.2
2025-01-06,WH003,SKU100,600,17.4
2025-01-07,WH003,SKU100,552,48.3
2025-01-08,WH003,SKU100,510,41.0
2025-01-09,WH003,SKU100,500,10.8
2025-01-10,WH003,SKU100,455,45.1
2025-01-11,WH003,SKU100,443,12.1
2025-01-12,WH003,SKU100,422,20.5
2025-01-13,WH003,SKU100,385,36.7
2025-01-14,WH003,SKU100,333,52.3
2025-01-15,WH003,SKU100,295,38.0
2025-01-16,WH003,SKU100,278,17.4
2025-01-17,WH003,SKU100,246,31.8
2025-01-18,WH003,SKU100,196,49.7
2025-01-19,WH003,SKU100,150,46.4
2025-01-20,WH003,SKU100,131,18.4
2025-01-21,WH003,SKU100,343,8.5
2025-01-22,WH003,SKU100,297,46.0
2025-01-23,WH003,SKU100,268,28.9
2025-01-24,WH003,SKU100,250,17.5
2025-01-25,WH003,SKU100,234,16.6
2025-01-26,WH003,SKU100,181,52.4
2025-01-27,WH003,SKU100,161,20.2
2025-01-28,WH003,SKU100,345,35.1
2025-01-29,WH003,SKU100,324,20.5
2025-01-30,WH003,SKU100,288,36.1
2025-01-31,WH003,SKU100,249,39.0
2025-02-01,WH003,SKU100,232,17.1
2025-02-02,WH003,SKU100,223,9.1
2025-02-03,WH003,SKU100,200,22.9
2025-02-04,WH003,SKU100,394,15.8
2025-02-05,WH003,SKU100,358,36.6
2025-02-06,WH003,SKU100,340,17.3
2025-02-07,WH003,SKU100,316,24.6
2025-02-08,WH003,SKU100,298,18.4
2025-02-09,WH003,SKU100,255,42.6
2025-02-10,WH003,SKU100,219,35.5
2025-02-11,WH003,SKU100,394,42.1
2025-02-12,WH003,SKU100,360,33.9
2025-02-13,WH003,SKU100,338,22.7
2025-02-14,WH003,SKU100,293,44.7
2025-02-15,WH003,SKU100,255,38.0
2025-02-16,WH003,SKU100,233,21.8
2025-02-17,WH003,SKU100,197,36.4
2025-02-18,WH003,SKU100,311,46.1
2025-02-19,WH003,SKU100,286,25.4
2025-02-20,WH003,SKU100,263,23.0
2025-02-21,WH003,SKU100,253,9.1
2025-02-22,WH003,SKU100,228,25.0
2025-02-23,WH003,SKU100,178,50.1
2025-02-24,WH003,SKU100,148,30.3
2025-02-25,WH003,SKU100,332,33.6
2025-02-26,WH003,SKU100,290,41.4
2025-02-27,WH003,SKU100,260,30.2
2025-02-28,WH003,SKU100,222,38.3
2025-03-01,WH003,SKU100,189,33.1
2025-03-02,WH003,SKU100,153,35.6
2025-03-03,WH003,SKU100,119,34.0
2025-03-04,WH003,SKU100,322,40.7
2025-03-05,WH003,SKU100,288,33.8
2025-03-06,WH003,SKU100,254,34.6
2025-03-07,WH003,SKU100,213,40.2
2025-03-08,WH003,SKU100,169,44.0
2025-03-09,WH003,SKU100,123,46.1
2025-03-10,WH003,SKU100,89,33.9
2025-03-11,WH003,SKU100,260,25.9
2025-03-12,WH003,SKU100,227,33.2
2025-03-13,WH003,SKU100,186,41.1
2025-03-14,WH003,SKU100,159,27.0
2025-03-15,WH003,SKU100,144,14.8
2025-03-16,WH003,SKU100,106,37.7
2025-03-17,WH003,SKU100,97,8.7
2025-03-18,WH003,SKU100,332,19.0
2025-03-19,WH003,SKU100,287,44.4
2025-03-20,WH003,SKU100,240,47.1
2025-03-21,WH003,SKU100,214,26.0
2025-03-22,WH003,SKU100,165,49.2
2025-03-23,WH003,SKU100,145,20.2
2025-03-24,WH003,SKU100,113,32.2
2025-03-25,WH003,SKU100,363,8.4
2025-03-26,WH003,SKU100,326,36.5
2025-03-27,WH003,SKU100,310,16.7
2025-03-28,WH003,SKU100,280,29.6
2025-03-29,WH003,SKU100,260,20.4
2025-03-30,WH003,SKU100,242,17.6
2025-03-31,WH003,SKU100,223,18.5
2025-04-01,WH003,SKU100,369,35.6
2025-04-02,WH003,SKU100,360,9.5
2025-04-03,WH003,SKU100,312,47.7
2025-04-04,WH003,SKU100,282,30.1
2025-04-05,WH003,SKU100,255,27.4
2025-04-06,WH003,SKU100,209,46.0
2025-04-07,WH003,SKU100,186,22.9
2025-04-08,WH003,SKU100,369,44.0
2025-04-09,WH003,SKU100,350,19.1
2025-04-10,WH003,SKU100,330,19.6
2025-04-11,WH003,SKU100,313,17.6
2025-04-12,WH003,SKU100,262,50.9
2025-04-13,WH003,SKU100,254,8.4
2025-04-14,WH003,SKU100,203,50.1
2025-04-15,WH003,SKU100,366,12.3
2025-04-16,WH003,SKU100,318,47.6
2025-04-17,WH003,SKU100,302,16.4
2025-04-18,WH003,SKU100,252,50.3
2025-04-19,WH003,SKU100,207,44.4
2025-04-20,WH003,SKU100,193,14.7
2025-04-21,WH003,SKU100,168,24.7
2025-04-22,WH003,SKU100,362,33.9
2025-04-23,WH003,SKU100,344,18.0
2025-04-24,WH003,SKU100,293,51.0
2025-04-25,WH003,SKU100,252,40.6
2025-04-26,WH003,SKU100,227,24.8
2025-04-27,WH003,SKU100,209,18.1
2025-04-28,WH003,SKU100,165,43.8
2025-04-29,WH003,SKU100,294,49.3
2025-04-30,WH003,SKU100,281,13.3
2025-05-01,WH003,SKU100,248,32.7
2025-05-02,WH003,SKU100,205,42.6
2025-05-03,WH003,SKU100,196,9.3
2025-05-04,WH003,SKU100,170,26.2
2025-05-05,WH003,SKU100,154,15.7
2025-05-06,WH003,SKU100,347,39.5
2025-05-07,WH003,SKU100,314,32.3
2025-05-08,WH003,SKU100,267,47.8
2025-05-09,WH003,SKU100,230,36.5
2025-05-10,WH003,SKU100,218,12.2
2025-05-11,WH003,SKU100,191,27.0
2025-05-12,WH003,SKU100,151,39.9
2025-05-13,WH003,SKU100,362,34.8
2025-05-14,WH003,SKU100,313,48.5
2025-05-15,WH003,SKU100,271,42.1
2025-05-16,WH003,SKU100,233,37.9
2025-05-17,WH003,SKU100,199,34.3
2025-05-18,WH003,SKU100,171,27.9
2025-05-19,WH003,SKU100,122,49.1
2025-05-20,WH003,SKU100,286,14.9
2025-05-21,WH003,SKU100,260,26.9
2025-05-22,WH003,SKU100,243,16.6
2025-05-23,WH003,SKU100,210,32.8
2025-05-24,WH003,SKU100,189,20.7
2025-05-25,WH003,SKU100,153,36.8
2025-05-26,WH003,SKU100,137,15.8
2025-05-27,WH003,SKU100,336,31.9
2025-05-28,WH003,SKU100,308,27.6
2025-05-29,WH003,SKU100,282,25.5
2025-05-30,WH003,SKU100,243,39.5
2025-05-31,WH003,SKU100,196,47.4
2025-06-01,WH003,SKU100,150,45.5
2025-06-02,WH003,SKU100,98,52.1
2025-06-03,WH003,SKU100,324,28.8
2025-06-04,WH003,SKU100,308,15.6
2025-06-05,WH003,SKU100,272,36.5
2025-06-06,WH003,SKU100,257,14.2
2025-06-07,WH003,SKU100,205,52.3
2025-06-08,WH003,SKU100,194,10.8
2025-06-09,WH003,SKU100,177,17.0
2025-06-10,WH003,SKU100,340,18.5
2025-06-11,WH003,SKU100,299,41.0
2025-06-12,WH003,SKU100,279,20.2
2025-06-13,WH003,SKU100,255,24.1
2025-06-14,WH003,SKU100,242,13.4
2025-06-15,WH003,SKU100,210,31.2
2025-06-16,WH003,SKU100,193,17.8
2025-06-17,WH003,SKU100,441,17.8
2025-06-18,WH003,SKU100,418,22.8
2025-06-19,WH003,SKU100,401,17.3
2025-06-20,WH003,SKU100,349,52.0
2025-06-21,WH003,SKU100,332,17.3
2025-06-22,WH003,SKU100,296,36.2
2025-06-23,WH003,SKU100,266,29.2
2025-06-24,WH003,SKU100,397,33.9
2025-06-25,WH003,SKU100,350,47.4
2025-06-26,WH003,SKU100,338,11.6
2025-06-27,WH003,SKU100,292,46.4
2025-06-28,WH003,SKU100,248,44.1
2025-06-29,WH003,SKU100,219,29.0
2025-06-30,WH003,SKU100,179,39.9
2025-07-01,WH003,SKU100,300,44.4
2025-07-02,WH003,SKU100,290,10.0
2025-07-03,WH003,SKU100,243,47.3
2025-07-04,WH003,SKU100,206,37.1
2025-07-05,WH003,SKU100,178,27.4
2025-07-06,WH003,SKU100,154,24.2
2025-07-07,WH003,SKU100,108,46.0
2025-07-08,WH003,SKU100,274,43.0
2025-07-09,WH003,SKU100,228,45.9
2025-07-10,WH003,SKU100,183,44.3
2025-07-11,WH003,SKU100,169,14.3
2025-07-12,WH003,SKU100,127,42.0
2025-07-13,WH003,SKU100,110,17.2
2025-07-14,WH003,SKU100,94,15.8
2025-07-15,WH003,SKU100,347,10.3
2025-07-16,WH003,SKU100,308,38.7
2025-07-17,WH003,SKU100,283,25.0
2025-07-18,WH003,SKU100,248,34.7
2025-07-19,WH003,SKU100,233,15.6
2025-07-20,WH003,SKU100,199,33.9
2025-07-21,WH003,SKU100,189,9.7
2025-07-22,WH003,SKU100,401,23.3
2025-07-23,WH003,SKU100,378,22.7
2025-07-24,WH003,SKU100,363,15.2
2025-07-25,WH003,SKU100,314,49.0
2025-07-26,WH003,SKU100,302,11.9
2025-07-27,WH003,SKU100,278,24.4
2025-07-28,WH003,SKU100,229,48.5
2025-07-29,WH003,SKU100,405,14.5
2025-07-30,WH003,SKU100,390,14.6
2025-07-31,WH003,SKU100,362,27.5
2025-08-01,WH003,SKU100,341,21.3
2025-08-02,WH003,SKU100,291,50.5
2025-08-03,WH003,SKU100,273,17.8
2025-08-04,WH003,SKU100,261,11.5
2025-08-05,WH003,SKU100,426,16.7
2025-08-06,WH003,SKU100,368,57.1
2025-08-07,WH003,SKU100,355,13.8
2025-08-08,WH003,SKU100,331,23.6
2025-08-09,WH003,SKU100,279,52.1
2025-08-10,WH003,SKU100,258,20.8
2025-08-11,WH003,SKU100,239,18.9
2025-08-12,WH003,SKU100,378,47.1
2025-08-13,WH003,SKU100,334,44.2
2025-08-14,WH003,SKU100,274,60.4
2025-08-15,WH003,SKU100,245,28.4
2025-08-16,WH003,SKU100,194,50.9
2025-08-17,WH003,SKU100,172,22.2
2025-08-18,WH003,SKU100,156,15.8
2025-08-19,WH003,SKU100,288,28.2
2025-08-20,WH003,SKU100,248,39.9
2025-08-21,WH003,SKU100,212,36.0
2025-08-22,WH003,SKU100,187,25.5
2025-08-23,WH003,SKU100,137,49.5
2025-08-24,WH003,SKU100,93,44.8
2025-08-25,WH003,SKU100,74,18.0
2025-08-26,WH003,SKU100,270,37.9
2025-08-27,WH003,SKU100,245,24.7
2025-08-28,WH003,SKU100,203,42.6
2025-08-29,WH003,SKU100,153,49.7
2025-08-30,WH003,SKU100,126,27.3
2025-08-31,WH003,SKU100,78,47.8
2025-09-01,WH003,SKU100,61,16.7
2025-09-02,WH003,SKU100,278,32.8
2025-09-03,WH003,SKU100,240,38.8
2025-09-04,WH003,SKU100,187,52.6
2025-09-05,WH003,SKU100,177,9.8
2025-09-06,WH003,SKU100,161,16.4
2025-09-07,WH003,SKU100,135,25.3
2025-09-08,WH003,SKU100,106,28.9
2025-09-09,WH003,SKU100,302,55.9
2025-09-10,WH003,SKU100,244,58.5
2025-09-11,WH003,SKU100,205,38.5
2025-09-12,WH003,SKU100,172,32.8
2025-09-13,WH003,SKU100,137,34.9
2025-09-14,WH003,SKU100,120,17.2
2025-09-15,WH003,SKU100,94,26.6
2025-09-16,WH003,SKU100,276,59.7
2025-09-17,WH003,SKU100,222,53.2
2025-09-18,WH003,SKU100,170,52.9
2025-09-19,WH003,SKU100,129,40.8
2025-09-20,WH003,SKU100,97,31.7
2025-09-21,WH003,SKU100,67,29.8
2025-09-22,WH003,SKU100,23,43.9
2025-09-23,WH003,SKU100,194,56.8
2025-09-24,WH003,SKU100,160,34.2
2025-09-25,WH003,SKU100,134,26.2
2025-09-26,WH003,SKU100,105,28.8
2025-09-27,WH003,SKU100,73,32.5
2025-09-28,WH003,SKU100,46,27.0
2025-09-29,WH003,SKU100,0,59.1
2025-09-30,WH003,SKU100,243,25.3
2025-10-01,WH003,SKU100,202,41.3
2025-10-02,WH003,SKU100,176,25.2
2025-10-03,WH003,SKU100,156,20.8
2025-10-04,WH003,SKU100,135,21.1
2025-10-05,WH003,SKU100,93,41.7
2025-10-06,WH003,SKU100,63,30.0
2025-10-07,WH003,SKU100,359,12.7
2025-10-08,WH003,SKU100,324,35.6
2025-10-09,WH003,SKU100,300,23.8
2025-10-10,WH003,SKU100,285,14.3
2025-10-11,WH003,SKU100,249,36.3
2025-10-12,WH003,SKU100,198,51.2
2025-10-13,WH003,SKU100,156,42.3
2025-10-14,WH003,SKU100,347,41.4
2025-10-15,WH003,SKU100,309,38.1
2025-10-16,WH003,SKU100,257,52.5
2025-10-17,WH003,SKU100,248,8.4
2025-10-18,WH003,SKU100,203,45.6
2025-10-19,WH003,SKU100,192,10.7
2025-10-20,WH003,SKU100,151,41.5
2025-10-21,WH003,SKU100,327,16.7
2025-10-22,WH003,SKU100,288,38.9
2025-10-23,WH003,SKU100,255,32.2
2025-10-24,WH003,SKU100,208,47.4
2025-10-25,WH003,SKU100,166,41.6
2025-10-26,WH003,SKU100,136,30.6
2025-10-27,WH003,SKU100,100,36.0
2025-10-28,WH003,SKU100,321,23.6
2025-10-29,WH003,SKU100,281,40.4
2025-10-30,WH003,SKU100,261,19.8
2025-10-31,WH003,SKU100,210,51.0
2025-11-01,WH003,SKU100,150,60.5
2025-11-02,WH003,SKU100,86,63.9
2025-11-03,WH003,SKU100,31,54.1
2025-11-04,WH003,SKU100,207,38.0
2025-11-05,WH003,SKU100,161,45.6
2025-11-06,WH003,SKU100,108,53.2
2025-11-07,WH003,SKU100,94,14.3
2025-11-08,WH003,SKU100,54,39.6
2025-11-09,WH003,SKU100,33,20.9
2025-11-10,WH003,SKU100,0,55.1
2025-11-11,WH003,SKU100,224,26.1
2025-11-12,WH003,SKU100,206,18.0
2025-11-13,WH003,SKU100,187,19.4
2025-11-14,WH003,SKU100,124,62.7
2025-11-15,WH003,SKU100,59,64.9
2025-11-16,WH003,SKU100,24,35.7
2025-11-17,WH003,SKU100,0,64.6
2025-11-18,WH003,SKU100,307,20.5
2025-11-19,WH003,SKU100,239,67.8
2025-11-20,WH003,SKU100,198,41.7
2025-11-21,WH003,SKU100,154,43.6
2025-11-22,WH003,SKU100,99,55.2
2025-11-23,WH003,SKU100,80,19.2
2025-11-24,WH003,SKU100,45,34.8
2025-11-25,WH003,SKU100,260,39.9
2025-11-26,WH003,SKU100,208,51.5
2025-11-27,WH003,SKU100,188,20.5
2025-11-28,WH003,SKU100,152,36.1
2025-11-29,WH003,SKU100,98,53.6
2025-11-30,WH003,SKU100,54,44.0
2025-12-01,WH003,SKU100,1,53.5
2025-12-02,WH003,SKU100,273,13.2
2025-12-03,WH003,SKU100,225,48.2
2025-12-04,WH003,SKU100,192,32.8
2025-12-05,WH003,SKU100,122,70.1
2025-12-06,WH003,SKU100,53,68.8
2025-12-07,WH003,SKU100,0,63.2
2025-12-08,WH003,SKU100,0,37.2
2025-12-09,WH003,SKU100,246,56.3
2025-12-10,WH003,SKU100,179,66.5
2025-12-11,WH003,SKU100,159,20.2
2025-12-12,WH003,SKU100,138,21.6
2025-12-13,WH003,SKU100,82,55.2
2025-12-14,WH003,SKU100,65,17.6
2025-12-15,WH003,SKU100,32,32.4
2025-12-16,WH003,SKU100,287,17.7
2025-12-17,WH003,SKU100,240,46.8
2025-12-18,WH003,SKU100,179,60.8
2025-12-19,WH003,SKU100,127,52.3
2025-12-20,WH003,SKU100,88,39.2
2025-12-21,WH003,SKU100,27,61.2
2025-12-22,WH003,SKU100,0,31.1
2025-12-23,WH003,SKU100,353,23.3
2025-12-24,WH003,SKU100,318,35.1
2025-12-25,WH003,SKU100,262,56.0
2025-12-26,WH003,SKU100,228,34.0
2025-12-27,WH003,SKU100,186,42.1
2025-12-28,WH003,SKU100,134,51.7
2025-12-29,WH003,SKU100,109,25.9
2025-12-30,WH003,SKU100,277,62.9
2025-12-31,WH003,SKU100,247,30.3
2025-01-01,WH004,SKU100,1505,46.2
2025-01-02,WH004,SKU100,1461,43.7
2025-01-03,WH004,SKU100,1395,66.6
2025-01-04,WH004,SKU100,1340,54.9
2025-01-05,WH004,SKU100,1241,98.8
2025-01-06,WH004,SKU100,1206,35.0
2025-01-07,WH004,SKU100,1109,97.2
2025-01-08,WH004,SKU100,1026,82.5
2025-01-09,WH004,SKU100,1005,21.6
2025-01-10,WH004,SKU100,914,90.6
2025-01-11,WH004,SKU100,890,24.4
2025-01-12,WH004,SKU100,848,41.2
2025-01-13,WH004,SKU100,775,73.8
2025-01-14,WH004,SKU100,669,105.2
2025-01-15,WH004,SKU100,593,76.4
2025-01-16,WH004,SKU100,558,35.0
2025-01-17,WH004,SKU100,494,63.8
2025-01-18,WH004,SKU100,394,99.9
2025-01-19,WH004,SKU100,301,93.3
2025-01-20,WH004,SKU100,264,36.9
2025-01-21,WH004,SKU100,689,17.2
2025-01-22,WH004,SKU100,597,92.5
2025-01-23,WH004,SKU100,539,58.1
2025-01-24,WH004,SKU100,504,35.2
2025-01-25,WH004,SKU100,470,33.3
2025-01-26,WH004,SKU100,365,105.4
2025-01-27,WH004,SKU100,324,40.5
2025-01-28,WH004,SKU100,693,70.6
2025-01-29,WH004,SKU100,652,41.2
2025-01-30,WH004,SKU100,579,72.5
2025-01-31,WH004,SKU100,501,78.5
2025-02-01,WH004,SKU100,466,34.4
2025-02-02,WH004,SKU100,448,18.2
2025-02-03,WH004,SKU100,402,46.0
2025-02-04,WH004,SKU100,793,31.8
2025-02-05,WH004,SKU100,719,73.6
2025-02-06,WH004,SKU100,685,34.8
2025-02-07,WH004,SKU100,635,49.4
2025-02-08,WH004,SKU100,598,36.9
2025-02-09,WH004,SKU100,512,85.7
2025-02-10,WH004,SKU100,441,71.3
2025-02-11,WH004,SKU100,792,84.6
2025-02-12,WH004,SKU100,724,68.1
2025-02-13,WH004,SKU100,679,45.6
2025-02-14,WH004,SKU100,589,89.9
2025-02-15,WH004,SKU100,512,76.4
2025-02-16,WH004,SKU100,468,43.9
2025-02-17,WH004,SKU100,395,73.2
2025-02-18,WH004,SKU100,625,92.7
2025-02-19,WH004,SKU100,574,51.1
2025-02-20,WH004,SKU100,528,46.2
2025-02-21,WH004,SKU100,510,18.2
2025-02-22,WH004,SKU100,459,50.3
2025-02-23,WH004,SKU100,358,100.8
2025-02-24,WH004,SKU100,298,60.9
2025-02-25,WH004,SKU100,666,67.5
2025-02-26,WH004,SKU100,583,83.2
2025-02-27,WH004,SKU100,523,60.7
2025-02-28,WH004,SKU100,446,77.0
2025-03-01,WH004,SKU100,379,66.6
2025-03-02,WH004,SKU100,308,71.5
2025-03-03,WH004,SKU100,239,68.3
2025-03-04,WH004,SKU100,647,81.9
2025-03-05,WH004,SKU100,579,67.9
2025-03-06,WH004,SKU100,510,69.6
2025-03-07,WH004,SKU100,429,80.8
2025-03-08,WH004,SKU100,340,88.5
2025-03-09,WH004,SKU100,248,92.7
2025-03-10,WH004,SKU100,180,68.1
2025-03-11,WH004,SKU100,523,52.0
2025-03-12,WH004,SKU100,456,66.8
2025-03-13,WH004,SKU100,373,82.7
2025-03-14,WH004,SKU100,319,54.3
2025-03-15,WH004,SKU100,289,29.7
2025-03-16,WH004,SKU100,213,75.7
2025-03-17,WH004,SKU100,196,17.4
2025-03-18,WH004,SKU100,667,38.2
2025-03-19,WH004,SKU100,578,89.3
2025-03-20,WH004,SKU100,483,94.6
2025-03-21,WH004,SKU100,431,52.2
2025-03-22,WH004,SKU100,332,98.8
2025-03-23,WH004,SKU100,291,40.5
2025-03-24,WH004,SKU100,227,64.7
2025-03-25,WH004,SKU100,729,17.0
2025-03-26,WH004,SKU100,656,73.4
2025-03-27,WH004,SKU100,622,33.5
2025-03-28,WH004,SKU100,563,59.6
2025-03-29,WH004,SKU100,522,40.9
2025-03-30,WH004,SKU100,486,35.4
2025-03-31,WH004,SKU100,449,37.1
2025-04-01,WH004,SKU100,743,71.5
2025-04-02,WH004,SKU100,724,19.1
2025-04-03,WH004,SKU100,628,95.9
2025-04-04,WH004,SKU100,567,60.5
2025-04-05,WH004,SKU100,512,55.2
2025-04-06,WH004,SKU100,420,92.5
2025-04-07,WH004,SKU100,374,46.0
2025-04-08,WH004,SKU100,742,88.5
2025-04-09,WH004,SKU100,704,38.4
2025-04-10,WH004,SKU100,664,39.5
2025-04-11,WH004,SKU100,629,35.4
2025-04-12,WH004,SKU100,527,102.2
2025-04-13,WH004,SKU100,510,17.0
2025-04-14,WH004,SKU100,409,100.8
2025-04-15,WH004,SKU100,736,24.8
2025-04-16,WH004,SKU100,640,95.7
2025-04-17,WH004,SKU100,607,32.9
2025-04-18,WH004,SKU100,506,101.2
2025-04-19,WH004,SKU100,417,89.3
2025-04-20,WH004,SKU100,387,29.5
2025-04-21,WH004,SKU100,337,49.6
2025-04-22,WH004,SKU100,727,68.1
2025-04-23,WH004,SKU100,691,36.3
2025-04-24,WH004,SKU100,588,102.5
2025-04-25,WH004,SKU100,507,81.7
2025-04-26,WH004,SKU100,457,49.8
2025-04-27,WH004,SKU100,420,36.5
2025-04-28,WH004,SKU100,332,88.0
2025-04-29,WH004,SKU100,591,99.1
2025-04-30,WH004,SKU100,564,26.7
2025-05-01,WH004,SKU100,499,65.8
2025-05-02,WH004,SKU100,413,85.7
2025-05-03,WH004,SKU100,394,18.7
2025-05-04,WH004,SKU100,342,52.6
2025-05-05,WH004,SKU100,310,31.6
2025-05-06,WH004,SKU100,697,79.3
2025-05-07,WH004,SKU100,632,64.9
2025-05-08,WH004,SKU100,536,96.1
2025-05-09,WH004,SKU100,463,73.4
2025-05-10,WH004,SKU100,438,24.6
2025-05-11,WH004,SKU100,384,54.3
2025-05-12,WH004,SKU100,304,80.2
2025-05-13,WH004,SKU100,727,70.0
2025-05-14,WH004,SKU100,630,97.6
2025-05-15,WH004,SKU100,545,84.6
2025-05-16,WH004,SKU100,469,76.2
2025-05-17,WH004,SKU100,400,68.9
2025-05-18,WH004,SKU100,344,56.0
2025-05-19,WH004,SKU100,245,98.6
2025-05-20,WH004,SKU100,576,29.9
2025-05-21,WH004,SKU100,522,54.1
2025-05-22,WH004,SKU100,489,33.3
2025-05-23,WH004,SKU100,423,66.0
2025-05-24,WH004,SKU100,381,41.6
2025-05-25,WH004,SKU100,307,74.0
2025-05-26,WH004,SKU100,275,31.8
2025-05-27,WH004,SKU100,675,64.1
2025-05-28,WH004,SKU100,619,55.6
2025-05-29,WH004,SKU100,568,51.3
2025-05-30,WH004,SKU100,488,79.3
2025-05-31,WH004,SKU100,393,95.2
2025-06-01,WH004,SKU100,302,91.4
2025-06-02,WH004,SKU100,197,104.8
2025-06-03,WH004,SKU100,651,57.9
2025-06-04,WH004,SKU100,619,31.4
2025-06-05,WH004,SKU100,546,73.4
2025-06-06,WH004,SKU100,517,28.6
2025-06-07,WH004,SKU100,412,105.2
2025-06-08,WH004,SKU100,391,21.6
2025-06-09,WH004,SKU100,356,34.2
2025-06-10,WH004,SKU100,684,37.1
2025-06-11,WH004,SKU100,602,82.5
2025-06-12,WH004,SKU100,561,40.5
2025-06-13,WH004,SKU100,513,48.4
2025-06-14,WH004,SKU100,486,26.9
2025-06-15,WH004,SKU100,423,62.8
2025-06-16,WH004,SKU100,387,35.8
2025-06-17,WH004,SKU100,887,35.8
2025-06-18,WH004,SKU100,841,45.8
2025-06-19,WH004,SKU100,806,34.8
2025-06-20,WH004,SKU100,702,104.6
2025-06-21,WH004,SKU100,667,34.8
2025-06-22,WH004,SKU100,594,72.8
