Date,SKUID,ForecastQty,ActualQty
2025-01-30,SKU102,307,287
2025-01-30,SKU103,342,361
2025-01-30,SKU104,519,491
2025-01-30,SKU105,118,111
2025-01-30,SKU106,192,181
2025-01-30,SKU107,437,402
2025-01-30,SKU108,361,380
2025-01-30,SKU109,106,113
2025-01-30,SKU110,457,494
2025-01-30,SKU111,109,101
2025-01-30,SKU112,368,373
2025-01-30,SKU113,302,334
2025-01-30,SKU114,163,168
2025-01-30,SKU115,220,223
2025-01-30,SKU116,403,394
2025-01-30,SKU117,230,231
2025-01-30,SKU118,101,111
2025-01-30,SKU119,276,294
2025-01-30,SKU120,441,402
2025-01-30,SKU121,97,89
2025-01-30,SKU122,327,325
2025-01-30,SKU123,369,369
2025-01-30,SKU124,155,172
2025-01-30,SKU125,102,95
2025-01-30,SKU126,542,494
2025-01-30,SKU127,479,472
2025-01-30,SKU128,124,131
2025-01-30,SKU129,375,353
2025-01-31,SKU100,374,370
2025-01-31,SKU101,187,176
2025-01-31,SKU102,222,238
2025-01-31,SKU103,102,108
2025-01-31,SKU104,347,349
2025-01-31,SKU105,370,394
2025-01-31,SKU106,418,447
2025-01-31,SKU107,84,91
2025-01-31,SKU108,160,152
2025-01-31,SKU109,290,266
2025-01-31,SKU110,410,419
2025-01-31,SKU111,225,234
2025-01-31,SKU112,320,303
2025-01-31,SKU113,226,242
2025-01-31,SKU114,416,394
2025-01-31,SKU115,404,381
2025-01-31,SKU116,472,455
2025-01-31,SKU117,407,453
2025-01-31,SKU118,364,373
2025-01-31,SKU119,176,173
2025-01-31,SKU120,412,407
2025-01-31,SKU121,261,249
2025-01-31,SKU122,226,243
2025-01-31,SKU123,457,442
2025-01-31,SKU124,248,251
2025-01-31,SKU125,214,207
2025-01-31,SKU126,444,482
2025-01-31,SKU127,273,277
2025-01-31,SKU128,290,291
2025-01-31,SKU129,350,359
2025-02-01,SKU100,169,162
2025-02-01,SKU101,122,127
2025-02-01,SKU102,340,327
2025-02-01,SKU103,386,414
2025-02-01,SKU104,98,107
2025-02-01,SKU105,300,289
2025-02-01,SKU106,456,453
2025-02-01,SKU107,219,232
2025-02-01,SKU108,375,372
2025-02-01,SKU109,104,107
2025-02-01,SKU110,244,230
2025-02-01,SKU111,305,325
2025-02-01,SKU112,171,167
2025-02-01,SKU113,133,139
2025-02-01,SKU114,356,330
2025-02-01,SKU115,411,408
2025-02-01,SKU116,267,275
2025-02-01,SKU117,211,214
2025-02-01,SKU118,219,217
2025-02-01,SKU119,450,436
2025-02-01,SKU120,271,256
2025-02-01,SKU121,360,381
2025-02-01,SKU122,295,278
2025-02-01,SKU123,462,431
2025-02-01,SKU124,199,200
2025-02-01,SKU125,403,445
2025-02-01,SKU126,364,344
2025-02-01,SKU127,143,155
2025-02-01,SKU128,180,165
2025-02-01,SKU129,99,101
2025-02-02,SKU100,90,86
2025-02-02,SKU101,366,347
2025-02-02,SKU102,145,156
2025-02-02,SKU103,511,468
2025-02-02,SKU104,135,134
2025-02-02,SKU105,242,226
2025-02-02,SKU106,276,290
2025-02-02,SKU107,380,372
2025-02-02,SKU108,216,221
2025-02-02,SKU109,444,428
2025-02-02,SKU110,258,249
2025-02-02,SKU111,350,323
2025-02-02,SKU112,267,252
2025-02-02,SKU113,238,223
2025-02-02,SKU114,142,130
2025-02-02,SKU115,255,233
2025-02-02,SKU116,232,244
2025-02-02,SKU117,376,410
2025-02-02,SKU118,301,288
2025-02-02,SKU119,288,271
2025-02-02,SKU120,147,161
2025-02-02,SKU121,265,286
2025-02-02,SKU122,336,371
2025-02-02,SKU123,194,182
2025-02-02,SKU124,284,313
2025-02-02,SKU125,172,181
2025-02-02,SKU126,290,283
2025-02-02,SKU127,90,95
2025-02-02,SKU128,288,308
2025-02-02,SKU129,351,362
2025-02-03,SKU100,223,217
2025-02-03,SKU101,523,479
2025-02-03,SKU102,348,322
2025-02-03,SKU103,410,387
2025-02-03,SKU104,414,391
2025-02-03,SKU105,455,443
2025-02-03,SKU106,291,272
2025-02-03,SKU107,189,191
2025-02-03,SKU108,390,399
2025-02-03,SKU109,375,341
2025-02-03,SKU110,418,411
2025-02-03,SKU111,396,430
2025-02-03,SKU112,227,221
2025-02-03,SKU113,432,415
2025-02-03,SKU114,163,176
2025-02-03,SKU115,115,109
2025-02-03,SKU116,402,418
2025-02-03,SKU117,95,93
2025-02-03,SKU118,288,294
2025-02-03,SKU119,393,378
2025-02-03,SKU120,171,177
2025-02-03,SKU121,433,431
2025-02-03,SKU122,411,423
2025-02-03,SKU123,178,167
2025-02-03,SKU124,211,230
2025-02-03,SKU125,221,212
2025-02-03,SKU126,188,173
2025-02-03,SKU127,118,125
2025-02-03,SKU128,233,237
2025-02-03,SKU129,216,213
2025-02-04,SKU100,164,150
2025-02-04,SKU101,400,371
2025-02-04,SKU102,258,241
2025-02-04,SKU103,120,121
2025-02-04,SKU104,246,240
2025-02-04,SKU105,207,220
2025-02-04,SKU106,438,471
2025-02-04,SKU107,388,394
2025-02-04,SKU108,326,299
2025-02-04,SKU109,99,99
2025-02-04,SKU110,93,87
2025-02-04,SKU111,92,89
2025-02-04,SKU112,195,207
2025-02-04,SKU113,134,146
2025-02-04,SKU114,220,236
2025-02-04,SKU115,225,228
2025-02-04,SKU116,336,348
2025-02-04,SKU117,280,255
2025-02-04,SKU118,435,464
2025-02-04,SKU119,185,196
2025-02-04,SKU120,411,455
2025-02-04,SKU121,139,143
2025-02-04,SKU122,96,99
2025-02-04,SKU123,477,474
2025-02-04,SKU124,107,104
2025-02-04,SKU125,81,90
2025-02-04,SKU126,299,307
2025-02-04,SKU127,335,322
2025-02-04,SKU128,442,431
2025-02-04,SKU129,384,418
2025-02-05,SKU100,379,347
2025-02-05,SKU101,277,289
2025-02-05,SKU102,361,334
2025-02-05,SKU103,314,326
2025-02-05,SKU104,388,423
2025-02-05,SKU105,385,373
2025-02-05,SKU106,133,126
2025-02-05,SKU107,414,450
2025-02-05,SKU108,196,198
2025-02-05,SKU109,288,317
2025-02-05,SKU110,107,100
2025-02-05,SKU111,410,426
2025-02-05,SKU112,136,128
2025-02-05,SKU113,154,150
2025-02-05,SKU114,283,263
2025-02-05,SKU115,417,455
2025-02-05,SKU116,135,138
2025-02-05,SKU117,287,277
2025-02-05,SKU118,303,295
2025-02-05,SKU119,152,147
2025-02-05,SKU120,148,161
2025-02-05,SKU121,496,490
2025-02-05,SKU122,382,392
2025-02-05,SKU123,100,94
2025-02-05,SKU124,145,146
2025-02-05,SKU125,286,290
2025-02-05,SKU126,399,415
2025-02-05,SKU127,429,427
2025-02-05,SKU128,455,450
2025-02-05,SKU129,253,253
2025-02-06,SKU100,150,164
2025-02-06,SKU101,196,203
2025-02-06,SKU102,320,339
2025-02-06,SKU103,304,286
2025-02-06,SKU104,325,307
2025-02-06,SKU105,331,335
2025-02-06,SKU106,475,461
2025-02-06,SKU107,263,291
2025-02-06,SKU108,133,126
2025-02-06,SKU109,253,235
2025-02-06,SKU110,429,415
2025-02-06,SKU111,113,107
2025-02-06,SKU112,385,366
2025-02-06,SKU113,460,446
2025-02-06,SKU114,126,138
2025-02-06,SKU115,78,81
2025-02-06,SKU116,231,229
2025-02-06,SKU117,121,134
2025-02-06,SKU118,160,151
2025-02-06,SKU119,266,289
2025-02-06,SKU120,162,176
2025-02-06,SKU121,334,314
2025-02-06,SKU122,233,253
2025-02-06,SKU123,431,404
2025-02-06,SKU124,512,475
2025-02-06,SKU125,415,381
2025-02-06,SKU126,82,82
2025-02-06,SKU127,321,301
2025-02-06,SKU128,359,340
2025-02-06,SKU129,351,376
2025-02-07,SKU100,248,233
2025-02-07,SKU101,250,240
2025-02-07,SKU102,179,191
2025-02-07,SKU103,236,228
2025-02-07,SKU104,456,443
2025-02-07,SKU105,370,357
2025-02-07,SKU106,146,139
2025-02-07,SKU107,383,378
2025-02-07,SKU108,303,293
2025-02-07,SKU109,314,296
2025-02-07,SKU110,89,92
2025-02-07,SKU111,101,108
2025-02-07,SKU112,407,429
2025-02-07,SKU113,461,481
2025-02-07,SKU114,279,263
2025-02-07,SKU115,445,425
2025-02-07,SKU116,416,411
2025-02-07,SKU117,509,481
2025-02-07,SKU118,448,434
2025-02-07,SKU119,319,293
2025-02-07,SKU120,329,362
2025-02-07,SKU121,187,183
2025-02-07,SKU122,211,195
2025-02-07,SKU123,400,411
2025-02-07,SKU124,467,458
2025-02-07,SKU125,227,230
2025-02-07,SKU126,191,175
2025-02-07,SKU127,137,141
2025-02-07,SKU128,346,364
2025-02-07,SKU129,189,210
2025-02-08,SKU100,174,174
2025-02-08,SKU101,294,292
2025-02-08,SKU102,243,258
2025-02-08,SKU103,240,249
2025-02-08,SKU104,476,465
2025-02-08,SKU105,509,465
2025-02-08,SKU106,409,422
2025-02-08,SKU107,417,408
2025-02-08,SKU108,103,100
2025-02-08,SKU109,530,487
2025-02-08,SKU110,371,356
2025-02-08,SKU111,366,344
2025-02-08,SKU112,491,491
2025-02-08,SKU113,249,231
2025-02-08,SKU114,314,343
2025-02-08,SKU115,478,475
2025-02-08,SKU116,106,113
2025-02-08,SKU117,202,189
2025-02-08,SKU118,125,133
2025-02-08,SKU119,484,459
2025-02-08,SKU120,121,116
2025-02-08,SKU121,328,315
2025-02-08,SKU122,106,117
2025-02-08,SKU123,117,116
2025-02-08,SKU124,208,212
2025-02-08,SKU125,283,287
2025-02-08,SKU126,391,424
2025-02-08,SKU127,458,448
2025-02-08,SKU128,107,103
2025-02-08,SKU129,310,337
2025-02-09,SKU100,375,404
2025-02-09,SKU101,522,487
2025-02-09,SKU102,85,85
2025-02-09,SKU103,129,143
2025-02-09,SKU104,283,281
2025-02-09,SKU105,196,187
2025-02-09,SKU106,184,188
2025-02-09,SKU107,317,342
2025-02-09,SKU108,421,395
2025-02-09,SKU109,177,172
2025-02-09,SKU110,114,107
2025-02-09,SKU111,414,410
2025-02-09,SKU112,108,114
2025-02-09,SKU113,376,377
2025-02-09,SKU114,149,145
2025-02-09,SKU115,230,225
2025-02-09,SKU116,324,328
2025-02-09,SKU117,245,236
2025-02-09,SKU118,359,370
2025-02-09,SKU119,149,166
2025-02-09,SKU120,201,193
2025-02-09,SKU121,236,221
2025-02-09,SKU122,439,455
2025-02-09,SKU123,299,308
2025-02-09,SKU124,333,362
2025-02-09,SKU125,129,121
2025-02-09,SKU126,333,355
2025-02-09,SKU127,366,400
2025-02-09,SKU128,95,89
2025-02-09,SKU129,504,496
2025-02-10,SKU100,336,336
2025-02-10,SKU101,304,337
2025-02-10,SKU102,539,492
2025-02-10,SKU103,468,467
2025-02-10,SKU104,173,171
2025-02-10,SKU105,161,154
2025-02-10,SKU106,238,263
2025-02-10,SKU107,106,112
2025-02-10,SKU108,397,422
2025-02-10,SKU109,346,320
2025-02-10,SKU110,397,412
2025-02-10,SKU111,430,404
2025-02-10,SKU112,379,376
2025-02-10,SKU113,403,414
2025-02-10,SKU114,119,119
2025-02-10,SKU115,194,194
2025-02-10,SKU116,255,256
2025-02-10,SKU117,350,389
2025-02-10,SKU118,155,164
2025-02-10,SKU119,210,223
2025-02-10,SKU120,270,265
2025-02-10,SKU121,193,197
2025-02-10,SKU122,137,138
2025-02-10,SKU123,190,187
2025-02-10,SKU124,262,290
2025-02-10,SKU125,379,373
2025-02-10,SKU126,310,342
2025-02-10,SKU127,100,108
2025-02-10,SKU128,292,287
2025-02-10,SKU129,95,89
2025-02-11,SKU100,411,399
2025-02-11,SKU101,466,450
2025-02-11,SKU102,349,382
2025-02-11,SKU103,135,147
2025-02-11,SKU104,350,338
2025-02-11,SKU105,120,129
2025-02-11,SKU106,106,99
2025-02-11,SKU107,429,465
2025-02-11,SKU108,157,146
2025-02-11,SKU109,86,80
2025-02-11,SKU110,301,300
2025-02-11,SKU111,106,102
2025-02-11,SKU112,488,490
2025-02-11,SKU113,404,381
2025-02-11,SKU114,128,130
2025-02-11,SKU115,446,472
2025-02-11,SKU116,415,386
2025-02-11,SKU117,158,176
2025-02-11,SKU118,84,83
2025-02-11,SKU119,80,83
2025-02-11,SKU120,472,491
2025-02-11,SKU121,156,159
2025-02-11,SKU122,228,213
2025-02-11,SKU123,272,267
2025-02-11,SKU124,438,466
2025-02-11,SKU125,363,365
2025-02-11,SKU126,362,364
2025-02-11,SKU127,270,256
2025-02-11,SKU128,160,150
2025-02-11,SKU129,437,462
2025-02-12,SKU100,348,321
2025-02-12,SKU101,106,112
2025-02-12,SKU102,354,391
2025-02-12,SKU103,291,285
2025-02-12,SKU104,485,444
2025-02-12,SKU105,506,476
2025-02-12,SKU106,274,304
2025-02-12,SKU107,492,491
2025-02-12,SKU108,490,481
2025-02-12,SKU109,202,198
2025-02-12,SKU110,250,264
2025-02-12,SKU111,136,124
2025-02-12,SKU112,413,422
2025-02-12,SKU113,311,345
2025-02-12,SKU114,127,126
2025-02-12,SKU115,396,366
2025-02-12,SKU116,474,497
2025-02-12,SKU117,338,312
2025-02-12,SKU118,199,213
2025-02-12,SKU119,334,366
2025-02-12,SKU120,147,139
2025-02-12,SKU121,377,355
2025-02-12,SKU122,430,435
2025-02-12,SKU123,344,327
2025-02-12,SKU124,325,314
2025-02-12,SKU125,93,94
2025-02-12,SKU126,282,275
2025-02-12,SKU127,415,439
2025-02-12,SKU128,260,260
2025-02-12,SKU129,203,214
2025-02-13,SKU100,202,215
2025-02-13,SKU101,220,207
2025-02-13,SKU102,440,478
2025-02-13,SKU103,418,419
2025-02-13,SKU104,389,357
2025-02-13,SKU105,382,397
2025-02-13,SKU106,219,220
2025-02-13,SKU107,267,283
2025-02-13,SKU108,107,107
2025-02-13,SKU109,322,356
2025-02-13,SKU110,454,431
2025-02-13,SKU111,438,437
2025-02-13,SKU112,75,84
2025-02-13,SKU113,346,377
2025-02-13,SKU114,198,212
2025-02-13,SKU115,215,217
2025-02-13,SKU116,250,267
2025-02-13,SKU117,305,294
2025-02-13,SKU118,272,285
2025-02-13,SKU119,161,147
2025-02-13,SKU120,456,496
2025-02-13,SKU121,202,200
2025-02-13,SKU122,163,154
2025-02-13,SKU123,341,322
2025-02-13,SKU124,310,335
2025-02-13,SKU125,368,353
2025-02-13,SKU126,210,208
2025-02-13,SKU127,260,283
2025-02-13,SKU128,201,190
2025-02-13,SKU129,369,402
2025-02-14,SKU100,424,424
2025-02-14,SKU101,117,120
2025-02-14,SKU102,439,403
2025-02-14,SKU103,535,493
2025-02-14,SKU104,398,393
2025-02-14,SKU105,156,162
2025-02-14,SKU106,396,414
2025-02-14,SKU107,401,410
2025-02-14,SKU108,278,265
2025-02-14,SKU109,271,291
2025-02-14,SKU110,428,452
2025-02-14,SKU111,478,460
2025-02-14,SKU112,161,165
2025-02-14,SKU113,325,322
2025-02-14,SKU114,284,283
2025-02-14,SKU115,219,214
2025-02-14,SKU116,268,279
2025-02-14,SKU117,222,225
2025-02-14,SKU118,372,349
2025-02-14,SKU119,407,419
2025-02-14,SKU120,320,323
2025-02-14,SKU121,221,219
2025-02-14,SKU122,440,437
2025-02-14,SKU123,321,313
2025-02-14,SKU124,363,368
2025-02-14,SKU125,339,353
2025-02-14,SKU126,336,356
2025-02-14,SKU127,230,237
2025-02-14,SKU128,211,235
2025-02-14,SKU129,500,468
2025-02-15,SKU100,350,360
2025-02-15,SKU101,362,367
2025-02-15,SKU102,467,446
2025-02-15,SKU103,257,273
2025-02-15,SKU104,379,400
2025-02-15,SKU105,451,435
2025-02-15,SKU106,462,460
2025-02-15,SKU107,188,176
2025-02-15,SKU108,210,228
2025-02-15,SKU109,296,311
2025-02-15,SKU110,169,176
2025-02-15,SKU111,319,353
2025-02-15,SKU112,200,217
2025-02-15,SKU113,79,84
2025-02-15,SKU114,313,332
2025-02-15,SKU115,510,482
2025-02-15,SKU116,461,436
2025-02-15,SKU117,505,464
2025-02-15,SKU118,466,477
2025-02-15,SKU119,161,172
2025-02-15,SKU120,293,275
2025-02-15,SKU121,422,445
2025-02-15,SKU122,502,457
2025-02-15,SKU123,480,456
2025-02-15,SKU124,184,186
2025-02-15,SKU125,228,245
2025-02-15,SKU126,501,461
2025-02-15,SKU127,208,209
2025-02-15,SKU128,284,264
2025-02-15,SKU129,129,137
2025-02-16,SKU100,192,207
2025-02-16,SKU101,383,396
2025-02-16,SKU102,106,110
2025-02-16,SKU103,374,354
2025-02-16,SKU104,191,199
2025-02-16,SKU105,431,410
2025-02-16,SKU106,160,178
2025-02-16,SKU107,417,450
2025-02-16,SKU108,435,441
2025-02-16,SKU109,435,436
2025-02-16,SKU110,347,358
2025-02-16,SKU111,236,220
2025-02-16,SKU112,338,363
2025-02-16,SKU113,297,310
2025-02-16,SKU114,264,267
2025-02-16,SKU115,286,274
2025-02-16,SKU116,280,266
2025-02-16,SKU117,409,449
2025-02-16,SKU118,260,278
2025-02-16,SKU119,476,472
2025-02-16,SKU120,240,245
2025-02-16,SKU121,129,129
2025-02-16,SKU122,136,146
2025-02-16,SKU123,133,134
2025-02-16,SKU124,382,372
2025-02-16,SKU125,331,330
2025-02-16,SKU126,191,211
2025-02-16,SKU127,408,447
2025-02-16,SKU128,359,331
2025-02-16,SKU129,503,490
2025-02-17,SKU100,317,345
2025-02-17,SKU101,343,352
2025-02-17,SKU102,395,416
2025-02-17,SKU103,172,171
2025-02-17,SKU104,425,462
2025-02-17,SKU105,272,263
2025-02-17,SKU106,320,298
2025-02-17,SKU107,173,172
2025-02-17,SKU108,387,416
2025-02-17,SKU109,280,260
2025-02-17,SKU110,265,270
2025-02-17,SKU111,435,451
2025-02-17,SKU112,338,359
2025-02-17,SKU113,438,461
2025-02-17,SKU114,254,283
2025-02-17,SKU115,347,385
2025-02-17,SKU116,210,234
2025-02-17,SKU117,217,241
2025-02-17,SKU118,239,221
2025-02-17,SKU119,403,372
2025-02-17,SKU120,98,99
2025-02-17,SKU121,209,215
2025-02-17,SKU122,189,199
2025-02-17,SKU123,364,372
2025-02-17,SKU124,124,119
2025-02-17,SKU125,350,329
2025-02-17,SKU126,398,375
2025-02-17,SKU127,391,408
2025-02-17,SKU128,366,375
2025-02-17,SKU129,458,474
2025-02-18,SKU100,412,437
2025-02-18,SKU101,499,454
2025-02-18,SKU102,389,384
2025-02-18,SKU103,288,301
2025-02-18,SKU104,142,147
2025-02-18,SKU105,419,461
2025-02-18,SKU106,120,123
2025-02-18,SKU107,404,437
2025-02-18,SKU108,343,366
2025-02-18,SKU109,349,372
2025-02-18,SKU110,330,348
2025-02-18,SKU111,470,477
2025-02-18,SKU112,343,374
2025-02-18,SKU113,288,296
2025-02-18,SKU114,260,256
2025-02-18,SKU115,220,236
2025-02-18,SKU116,549,500
2025-02-18,SKU117,152,154
2025-02-18,SKU118,419,430
2025-02-18,SKU119,113,123
2025-02-18,SKU120,430,397
2025-02-18,SKU121,264,255
2025-02-18,SKU122,308,310
2025-02-18,SKU123,461,458
2025-02-18,SKU124,364,347
2025-02-18,SKU125,416,398
2025-02-18,SKU126,451,437
2025-02-18,SKU127,421,419
2025-02-18,SKU128,105,110
2025-02-18,SKU129,198,218
2025-02-19,SKU100,240,241
2025-02-19,SKU101,117,125
2025-02-19,SKU102,398,367
2025-02-19,SKU103,223,206
2025-02-19,SKU104,322,330
2025-02-19,SKU105,266,257
2025-02-19,SKU106,221,234
2025-02-19,SKU107,451,495
2025-02-19,SKU108,299,278
2025-02-19,SKU109,396,364
2025-02-19,SKU110,274,254
2025-02-19,SKU111,129,124
2025-02-19,SKU112,422,393
2025-02-19,SKU113,277,293
2025-02-19,SKU114,258,239
2025-02-19,SKU115,330,357
2025-02-19,SKU116,380,377
2025-02-19,SKU117,144,150
2025-02-19,SKU118,376,348
2025-02-19,SKU119,440,474
2025-02-19,SKU120,154,160
2025-02-19,SKU121,413,448
2025-02-19,SKU122,160,154
2025-02-19,SKU123,317,291
2025-02-19,SKU124,500,461
2025-02-19,SKU125,437,458
2025-02-19,SKU126,137,147
2025-02-19,SKU127,220,216
2025-02-19,SKU128,364,385
2025-02-19,SKU129,240,263
2025-02-20,SKU100,237,218
2025-02-20,SKU101,464,423
2025-02-20,SKU102,184,170
2025-02-20,SKU103,394,395
2025-02-20,SKU104,338,314
2025-02-20,SKU105,433,477
2025-02-20,SKU106,286,274
2025-02-20,SKU107,466,460
2025-02-20,SKU108,438,408
2025-02-20,SKU109,133,135
2025-02-20,SKU110,205,205
2025-02-20,SKU111,101,100
2025-02-20,SKU112,439,402
2025-02-20,SKU113,298,305
2025-02-20,SKU114,224,226
2025-02-20,SKU115,425,393
2025-02-20,SKU116,150,152
2025-02-20,SKU117,131,126
2025-02-20,SKU118,486,478
2025-02-20,SKU119,145,149
2025-02-20,SKU120,86,92
2025-02-20,SKU121,479,444
2025-02-20,SKU122,200,208
2025-02-20,SKU123,470,444
2025-02-20,SKU124,131,143
2025-02-20,SKU125,392,404
2025-02-20,SKU126,288,276
2025-02-20,SKU127,157,161
2025-02-20,SKU128,441,473
2025-02-20,SKU129,447,417
2025-02-21,SKU100,85,86
2025-02-21,SKU101,444,493
2025-02-21,SKU102,194,191
2025-02-21,SKU103,285,289
2025-02-21,SKU104,78,83
2025-02-21,SKU105,407,397
2025-02-21,SKU106,161,174
2025-02-21,SKU107,91,98
2025-02-21,SKU108,400,375
2025-02-21,SKU109,112,124
2025-02-21,SKU110,167,162
2025-02-21,SKU111,451,434
2025-02-21,SKU112,343,367
2025-02-21,SKU113,365,376
2025-02-21,SKU114,454,473
2025-02-21,SKU115,291,274
2025-02-21,SKU116,329,361
2025-02-21,SKU117,147,142
2025-02-21,SKU118,342,349
2025-02-21,SKU119,191,187
2025-02-21,SKU120,496,453
2025-02-21,SKU121,341,327
2025-02-21,SKU122,529,483
2025-02-21,SKU123,418,391
2025-02-21,SKU124,411,374
2025-02-21,SKU125,149,146
2025-02-21,SKU126,464,453
2025-02-21,SKU127,185,172
2025-02-21,SKU128,249,228
2025-02-21,SKU129,91,92
2025-02-22,SKU100,227,237
2025-02-22,SKU101,425,472
2025-02-22,SKU102,248,254
2025-02-22,SKU103,100,94
2025-02-22,SKU104,274,253
2025-02-22,SKU105,341,322
2025-02-22,SKU106,303,326
2025-02-22,SKU107,382,354
2025-02-22,SKU108,487,496
2025-02-22,SKU109,332,346
2025-02-22,SKU110,243,241
2025-02-22,SKU111,388,375
2025-02-22,SKU112,149,156
2025-02-22,SKU113,278,272
2025-02-22,SKU114,381,390
2025-02-22,SKU115,504,480
2025-02-22,SKU116,251,241
2025-02-22,SKU117,123,124
2025-02-22,SKU118,331,311
2025-02-22,SKU119,334,348
2025-02-22,SKU120,436,481
2025-02-22,SKU121,125,127
2025-02-22,SKU122,353,327
2025-02-22,SKU123,275,254
2025-02-22,SKU124,334,348
2025-02-22,SKU125,508,473
2025-02-22,SKU126,138,147
2025-02-22,SKU127,289,278
2025-02-22,SKU128,78,82
2025-02-22,SKU129,412,384
2025-02-23,SKU100,469,475
2025-02-23,SKU101,145,156
2025-02-23,SKU102,402,398
2025-02-23,SKU103,346,357
2025-02-23,SKU104,165,152
2025-02-23,SKU105,191,205
2025-02-23,SKU106,255,253
2025-02-23,SKU107,93,94
2025-02-23,SKU108,130,134
2025-02-23,SKU109,262,280
2025-02-23,SKU110,392,383
2025-02-23,SKU111,315,308
2025-02-23,SKU112,467,498
2025-02-23,SKU113,323,353
2025-02-23,SKU114,135,147
2025-02-23,SKU115,127,129
2025-02-23,SKU116,466,443
2025-02-23,SKU117,180,194
2025-02-23,SKU118,260,266
2025-02-23,SKU119,405,420
2025-02-23,SKU120,298,329
2025-02-23,SKU121,257,259
2025-02-23,SKU122,458,473
2025-02-23,SKU123,312,340
2025-02-23,SKU124,129,134
2025-02-23,SKU125,465,485
2025-02-23,SKU126,375,382
2025-02-23,SKU127,335,360
2025-02-23,SKU128,109,113
2025-02-23,SKU129,317,300
2025-02-24,SKU100,262,287
2025-02-24,SKU101,505,496
2025-02-24,SKU102,342,333
2025-02-24,SKU103,203,191
2025-02-24,SKU104,478,466
2025-02-24,SKU105,159,155
2025-02-24,SKU106,223,229
2025-02-24,SKU107,169,180
2025-02-24,SKU108,392,371
2025-02-24,SKU109,315,302
2025-02-24,SKU110,340,378
2025-02-24,SKU111,155,145
2025-02-24,SKU112,394,361
2025-02-24,SKU113,389,366
2025-02-24,SKU114,240,224
2025-02-24,SKU115,446,439
2025-02-24,SKU116,433,444
2025-02-24,SKU117,338,359
2025-02-24,SKU118,141,151
2025-02-24,SKU119,281,264
2025-02-24,SKU120,391,423
2025-02-24,SKU121,371,411
2025-02-24,SKU122,339,329
2025-02-24,SKU123,154,150
2025-02-24,SKU124,337,313
2025-02-24,SKU125,304,297
2025-02-24,SKU126,300,297
2025-02-24,SKU127,246,261
2025-02-24,SKU128,84,83
2025-02-24,SKU129,444,444
2025-02-25,SKU100,319,318
2025-02-25,SKU101,359,392
2025-02-25,SKU102,474,459
2025-02-25,SKU103,441,430
2025-02-25,SKU104,357,393
2025-02-25,SKU105,431,478
2025-02-25,SKU106,324,320
2025-02-25,SKU107,283,260
2025-02-25,SKU108,149,165
2025-02-25,SKU109,245,235
2025-02-25,SKU110,113,111
2025-02-25,SKU111,339,373
2025-02-25,SKU112,468,457
2025-02-25,SKU113,112,122
2025-02-25,SKU114,459,481
2025-02-25,SKU115,212,223
2025-02-25,SKU116,423,459
2025-02-25,SKU117,400,382
2025-02-25,SKU118,285,269
2025-02-25,SKU119,414,438
2025-02-25,SKU120,375,350
2025-02-25,SKU121,156,154
2025-02-25,SKU122,349,333
2025-02-25,SKU123,261,276
2025-02-25,SKU124,378,406
2025-02-25,SKU125,233,256
2025-02-25,SKU126,460,499
2025-02-25,SKU127,282,284
2025-02-25,SKU128,504,465
2025-02-25,SKU129,446,429
2025-02-26,SKU100,424,392
2025-02-26,SKU101,207,218
2025-02-26,SKU102,421,415
2025-02-26,SKU103,446,425
2025-02-26,SKU104,401,381
2025-02-26,SKU105,442,426
2025-02-26,SKU106,324,360
2025-02-26,SKU107,102,114
2025-02-26,SKU108,137,133
2025-02-26,SKU109,431,451
2025-02-26,SKU110,94,92
2025-02-26,SKU111,396,384
2025-02-26,SKU112,396,386
2025-02-26,SKU113,132,124
2025-02-26,SKU114,437,416
2025-02-26,SKU115,536,491
2025-02-26,SKU116,165,174
2025-02-26,SKU117,121,118
2025-02-26,SKU118,309,298
2025-02-26,SKU119,457,474
2025-02-26,SKU120,111,117
2025-02-26,SKU121,268,278
2025-02-26,SKU122,472,496
2025-02-26,SKU123,362,331
2025-02-26,SKU124,262,281
2025-02-26,SKU125,154,153
2025-02-26,SKU126,405,394
2025-02-26,SKU127,195,212
2025-02-26,SKU128,388,372
2025-02-26,SKU129,310,334
2025-02-27,SKU100,305,286
2025-02-27,SKU101,175,195
2025-02-27,SKU102,477,479
2025-02-27,SKU103,254,263
2025-02-27,SKU104,110,108
2025-02-27,SKU105,268,267
2025-02-27,SKU106,331,315
2025-02-27,SKU107,171,183
2025-02-27,SKU108,392,418
2025-02-27,SKU109,137,134
2025-02-27,SKU110,132,123
2025-02-27,SKU111,164,177
2025-02-27,SKU112,492,448
2025-02-27,SKU113,254,279
2025-02-27,SKU114,236,237
2025-02-27,SKU115,94,98
2025-02-27,SKU116,407,449
2025-02-27,SKU117,508,493
2025-02-27,SKU118,458,427
2025-02-27,SKU119,466,459
2025-02-27,SKU120,423,456
2025-02-27,SKU121,347,321
2025-02-27,SKU122,212,204
2025-02-27,SKU123,172,168
2025-02-27,SKU124,446,486
2025-02-27,SKU125,348,382
