ReportID,FactoryID,SKUID,YieldPct,DefectPct
QR000606,FAC005,SKU120,97.87,0.57
QR000607,FAC006,SKU109,96.61,1.25
QR000608,FAC005,SKU126,97.74,1.74
QR000609,FAC003,SKU107,98.39,1.59
QR000610,FAC002,SKU109,95.89,1.05
QR000611,FAC002,SKU101,99.25,2.6
QR000612,FAC001,SKU115,97.6,2.98
QR000613,FAC001,SKU100,96.77,0.59
QR000614,FAC005,SKU100,96.32,2.83
QR000615,FAC006,SKU118,99.89,1.47
QR000616,FAC005,SKU129,97.63,2.82
QR000617,FAC005,SKU112,99.61,2.97
QR000618,FAC003,SKU111,97.4,2.17
QR000619,FAC003,SKU105,98.75,2.54
QR000620,FAC005,SKU123,97.68,0.38
QR000621,FAC003,SKU127,99.78,2.31
QR000622,FAC002,SKU115,95.74,0.65
QR000623,FAC002,SKU118,95.23,2.66
QR000624,FAC004,SKU104,95.51,1.34
QR000625,FAC004,SKU101,98.28,0.62
QR000626,FAC002,SKU119,98.61,1.53
QR000627,FAC001,SKU112,99.06,0.71
QR000628,FAC003,SKU107,99.3,1.08
QR000629,FAC006,SKU124,98.62,0.3
QR000630,FAC001,SKU123,99.4,2.31
QR000631,FAC006,SKU108,97.53,2.51
QR000632,FAC001,SKU124,97.57,2.93
QR000633,FAC006,SKU110,99.16,0.15
QR000634,FAC006,SKU106,96.65,2.25
QR000635,FAC006,SKU119,99.21,0.44
QR000636,FAC004,SKU129,98.31,1.57
QR000637,FAC005,SKU129,99.9,2.74
QR000638,FAC005,SKU108,95.01,1.05
QR000639,FAC004,SKU100,96.94,1.19
QR000640,FAC002,SKU107,96.51,1.56
QR000641,FAC005,SKU121,98.66,0.49
QR000642,FAC002,SKU106,98.85,2.73
QR000643,FAC005,SKU128,99.56,1.21
QR000644,FAC004,SKU109,96.27,0.41
QR000645,FAC001,SKU116,95.46,1.01
QR000646,FAC006,SKU117,97.94,1.19
QR000647,FAC004,SKU112,96.97,1.29
QR000648,FAC001,SKU107,97.01,1.49
QR000649,FAC002,SKU113,98.43,2.84
QR000650,FAC005,SKU107,98.14,0.72
QR000651,FAC002,SKU124,98.73,0.85
QR000652,FAC006,SKU126,98.37,2.37
QR000653,FAC004,SKU110,99.61,2.26
QR000654,FAC003,SKU119,96.99,2.23
QR000655,FAC002,SKU114,96.99,1.75
QR000656,FAC005,SKU105,99.57,0.43
QR000657,FAC005,SKU111,96.29,1.69
QR000658,FAC001,SKU118,99.86,1.58
QR000659,FAC002,SKU114,97.9,1.59
QR000660,FAC003,SKU108,96.69,1.13
QR000661,FAC005,SKU105,95.8,0.64
QR000662,FAC006,SKU112,96.19,2.78
QR000663,FAC003,SKU103,99.08,2.09
QR000664,FAC003,SKU118,98.11,0.54
QR000665,FAC006,SKU101,95.17,2.51
QR000666,FAC002,SKU123,96.74,0.73
QR000667,FAC002,SKU120,96.64,2.11
QR000668,FAC006,SKU120,96.04,2.96
QR000669,FAC002,SKU116,97.1,1.67
QR000670,FAC003,SKU117,96.63,0.83
QR000671,FAC006,SKU109,99.19,2.32
QR000672,FAC001,SKU128,95.96,0.48
QR000673,FAC004,SKU113,96.35,0.3
QR000674,FAC004,SKU114,96.5,2.64
QR000675,FAC001,SKU117,95.37,2.05
QR000676,FAC003,SKU112,99.83,1.23
QR000677,FAC001,SKU110,98.24,0.96
QR000678,FAC006,SKU108,98.21,0.41
QR000679,FAC006,SKU128,96.49,1.83
QR000680,FAC004,SKU129,95.62,2.69
QR000681,FAC002,SKU128,96.56,1.35
QR000682,FAC005,SKU108,95.21,2.24
QR000683,FAC004,SKU102,96.32,2.11
QR000684,FAC006,SKU127,98.58,1.72
QR000685,FAC001,SKU115,95.92,2.64
QR000686,FAC005,SKU112,95.7,0.63
QR000687,FAC005,SKU116,97.62,2.23
QR000688,FAC004,SKU127,95.21,0.93
QR000689,FAC004,SKU102,95.08,0.52
QR000690,FAC005,SKU123,99.46,1.66
QR000691,FAC001,SKU115,97.15,2.52
QR000692,FAC004,SKU119,96.59,1.34
QR000693,FAC003,SKU123,99.52,2.1
QR000694,FAC006,SKU119,95.93,1.8
QR000695,FAC001,SKU124,96.91,1.15
QR000696,FAC006,SKU123,97.02,1.26
QR000697,FAC003,SKU101,99.86,0.37
QR000698,FAC003,SKU106,97.1,2.78
QR000699,FAC005,SKU100,96.45,2.71
QR000700,FAC004,SKU119,98.24,1.13
QR000701,FAC002,SKU110,98.59,0.24
QR000702,FAC005,SKU123,99.33,1.34
QR000703,FAC003,SKU119,97.17,2.1
QR000704,FAC004,SKU118,99.86,1.8
QR000705,FAC004,SKU102,96.17,0.31
QR000706,FAC004,SKU102,95.25,1.73
QR000707,FAC001,SKU129,95.29,1.45
QR000708,FAC004,SKU129,98.11,0.84
QR000709,FAC004,SKU111,95.18,0.91
QR000710,FAC005,SKU129,98.87,1.47
QR000711,FAC002,SKU100,97.51,1.61
QR000712,FAC006,SKU126,99.31,1.35
QR000713,FAC002,SKU108,97.03,2.03
QR000714,FAC006,SKU113,96.53,0.51
QR000715,FAC002,SKU102,96.99,0.63
QR000716,FAC004,SKU106,95.24,1.04
QR000717,FAC005,SKU110,96.25,2.97
QR000718,FAC002,SKU116,97.56,0.16
QR000719,FAC001,SKU126,96.55,0.7
QR000720,FAC006,SKU106,99.86,1.7
QR000721,FAC006,SKU118,95.61,0.42
QR000722,FAC006,SKU102,99.08,0.09
QR000723,FAC005,SKU109,95.06,2.97
QR000724,FAC006,SKU125,96.36,2.03
QR000725,FAC005,SKU121,95.02,1.02
QR000726,FAC006,SKU105,98.26,2.25
QR000727,FAC001,SKU105,95.11,1.88
QR000728,FAC002,SKU125,95.94,2.42
QR000729,FAC001,SKU125,97.23,0.85
QR000730,FAC004,SKU126,98.68,1.36
QR000731,FAC003,SKU113,95.52,1.24
QR000732,FAC004,SKU106,99.43,0.45
QR000733,FAC004,SKU127,98.57,0.34
QR000734,FAC003,SKU126,96.52,0.96
QR000735,FAC001,SKU128,95.94,1.92
QR000736,FAC002,SKU126,96.13,0.48
QR000737,FAC003,SKU125,97.79,2.81
QR000738,FAC006,SKU115,97.73,1.57
QR000739,FAC001,SKU119,95.48,1.06
QR000740,FAC001,SKU119,95.73,1.07
QR000741,FAC005,SKU128,99.23,1.83
QR000742,FAC001,SKU115,95.6,1.26
QR000743,FAC005,SKU110,95.47,0.77
QR000744,FAC005,SKU105,97.27,1.14
QR000745,FAC006,SKU123,96.07,0.36
QR000746,FAC001,SKU119,96.57,2.23
QR000747,FAC002,SKU129,99.0,2.1
QR000748,FAC005,SKU100,99.83,1.53
QR000749,FAC005,SKU119,96.54,1.35
QR000750,FAC002,SKU113,95.75,1.32
QR000751,FAC004,SKU102,98.14,0.62
QR000752,FAC006,SKU110,99.28,2.84
QR000753,FAC004,SKU120,96.93,0.11
QR000754,FAC003,SKU102,98.32,2.65
QR000755,FAC002,SKU113,99.78,1.88
QR000756,FAC006,SKU114,95.9,1.48
QR000757,FAC003,SKU106,96.74,0.28
QR000758,FAC001,SKU107,98.19,0.42
QR000759,FAC005,SKU100,98.44,0.51
QR000760,FAC003,SKU100,99.14,0.86
QR000761,FAC006,SKU114,96.11,0.33
QR000762,FAC006,SKU116,96.2,0.59
QR000763,FAC004,SKU120,95.26,0.88
QR000764,FAC002,SKU120,99.72,0.13
QR000765,FAC001,SKU108,98.05,1.7
QR000766,FAC001,SKU117,97.86,2.42
QR000767,FAC006,SKU122,99.52,2.46
QR000768,FAC001,SKU129,97.12,1.09
QR000769,FAC004,SKU121,95.07,1.6
QR000770,FAC003,SKU103,98.4,1.95
QR000771,FAC004,SKU103,95.26,1.88
QR000772,FAC006,SKU125,98.1,0.14
QR000773,FAC005,SKU100,95.73,0.84
QR000774,FAC001,SKU118,96.67,1.0
QR000775,FAC005,SKU103,97.91,2.83
QR000776,FAC004,SKU118,96.85,0.99
QR000777,FAC004,SKU106,97.41,1.65
QR000778,FAC003,SKU125,98.68,0.52
QR000779,FAC002,SKU124,97.36,1.82
QR000780,FAC004,SKU105,98.94,2.41
QR000781,FAC004,SKU121,99.1,0.87
QR000782,FAC004,SKU105,99.69,0.88
QR000783,FAC002,SKU108,99.28,0.13
QR000784,FAC001,SKU128,95.29,0.57
QR000785,FAC002,SKU108,98.83,2.48
QR000786,FAC002,SKU126,96.05,1.12
QR000787,FAC006,SKU102,97.77,1.32
QR000788,FAC004,SKU107,99.37,2.96
QR000789,FAC006,SKU101,96.16,2.29
QR000790,FAC001,SKU110,96.76,2.76
QR000791,FAC003,SKU109,98.18,2.67
QR000792,FAC004,SKU114,95.4,0.22
QR000793,FAC003,SKU119,99.0,1.39
QR000794,FAC005,SKU126,96.64,1.72
QR000795,FAC002,SKU105,96.72,2.07
QR000796,FAC003,SKU111,99.6,0.42
QR000797,FAC001,SKU117,98.36,2.08
QR000798,FAC006,SKU129,96.87,1.83
QR000799,FAC001,SKU124,98.77,0.53
QR000800,FAC005,SKU102,99.69,0.08
QR000801,FAC003,SKU120,99.06,0.84
QR000802,FAC004,SKU108,96.95,2.6
QR000803,FAC006,SKU129,97.61,2.41
QR000804,FAC004,SKU127,97.84,1.55
QR000805,FAC005,SKU126,99.86,1.74
QR000806,FAC002,SKU108,97.87,2.02
QR000807,FAC001,SKU119,97.24,1.57
QR000808,FAC003,SKU119,98.49,0.94
QR000809,FAC002,SKU109,97.81,0.99
QR000810,FAC001,SKU105,95.83,1.64
QR000811,FAC005,SKU113,96.28,1.61
QR000812,FAC002,SKU112,97.21,0.65
QR000813,FAC004,SKU118,95.98,2.4
QR000814,FAC005,SKU118,96.22,1.49
QR000815,FAC005,SKU127,95.04,1.92
QR000816,FAC003,SKU119,95.57,0.84
QR000817,FAC002,SKU120,97.57,0.85
QR000818,FAC005,SKU120,98.63,1.02
QR000819,FAC004,SKU116,98.81,0.41
QR000820,FAC005,SKU114,97.81,2.41
QR000821,FAC002,SKU105,96.21,2.32
QR000822,FAC003,SKU104,98.9,1.06
QR000823,FAC005,SKU104,98.57,1.98
QR000824,FAC001,SKU113,98.46,2.62
QR000825,FAC002,SKU100,96.52,0.62
QR000826,FAC004,SKU129,95.74,0.35
QR000827,FAC005,SKU129,99.59,2.25
QR000828,FAC001,SKU113,97.9,2.48
QR000829,FAC005,SKU128,96.1,0.42
QR000830,FAC001,SKU121,99.31,1.66
QR000831,FAC004,SKU116,97.37,2.29
QR000832,FAC001,SKU107,95.82,2.48
QR000833,FAC003,SKU126,96.22,1.11
QR000834,FAC003,SKU127,96.68,1.86
QR000835,FAC002,SKU104,95.31,1.91
QR000836,FAC004,SKU125,95.87,2.68
QR000837,FAC006,SKU104,98.84,0.22
QR000838,FAC002,SKU105,96.53,1.48
QR000839,FAC004,SKU102,97.58,2.31
QR000840,FAC005,SKU108,99.1,1.29
QR000841,FAC005,SKU128,99.44,2.16
QR000842,FAC004,SKU129,97.93,1.87
QR000843,FAC002,SKU126,97.6,2.59
QR000844,FAC001,SKU105,96.61,0.45
QR000845,FAC004,SKU104,96.12,2.41
QR000846,FAC004,SKU105,99.64,2.04
QR000847,FAC003,SKU125,96.55,0.29
QR000848,FAC004,SKU109,98.44,2.66
QR000849,FAC002,SKU129,96.34,2.23
QR000850,FAC001,SKU112,96.79,1.54
QR000851,FAC002,SKU123,96.5,2.25
QR000852,FAC004,SKU123,97.65,0.58
QR000853,FAC006,SKU105,96.27,1.82
QR000854,FAC003,SKU108,95.94,0.28
QR000855,FAC002,SKU117,97.42,1.28
QR000856,FAC004,SKU126,96.49,1.29
QR000857,FAC002,SKU124,97.82,1.03
QR000858,FAC003,SKU120,98.07,1.07
QR000859,FAC006,SKU123,95.87,2.07
QR000860,FAC002,SKU113,98.41,2.22
QR000861,FAC001,SKU118,95.19,0.66
QR000862,FAC001,SKU107,95.02,2.85
QR000863,FAC001,SKU121,95.2,1.21
QR000864,FAC001,SKU103,95.86,2.7
QR000865,FAC005,SKU110,99.87,1.16
QR000866,FAC004,SKU116,98.54,1.33
QR000867,FAC004,SKU109,97.29,0.19
QR000868,FAC005,SKU102,97.25,0.42
QR000869,FAC006,SKU105,99.67,0.32
QR000870,FAC006,SKU112,97.54,1.44
QR000871,FAC002,SKU106,98.83,0.46
QR000872,FAC001,SKU104,97.56,2.38
QR000873,FAC005,SKU108,96.45,2.87
QR000874,FAC005,SKU125,99.71,0.88
QR000875,FAC003,SKU124,97.48,0.59
QR000876,FAC006,SKU112,96.51,1.43
QR000877,FAC006,SKU121,98.44,2.57
QR000878,FAC001,SKU121,99.87,2.42
QR000879,FAC004,SKU102,96.46,0.39
QR000880,FAC006,SKU103,98.69,1.97
QR000881,FAC003,SKU104,95.3,2.31
QR000882,FAC003,SKU102,98.98,1.69
QR000883,FAC005,SKU108,97.23,1.31
QR000884,FAC001,SKU116,99.47,0.66
QR000885,FAC002,SKU101,97.01,0.57
QR000886,FAC004,SKU110,99.89,0.67
QR000887,FAC004,SKU110,98.59,1.62
QR000888,FAC005,SKU121,99.62,2.0
QR000889,FAC006,SKU104,95.55,0.14
QR000890,FAC001,SKU103,96.25,1.48
QR000891,FAC004,SKU129,98.01,1.86
QR000892,FAC002,SKU123,97.39,2.16
QR000893,FAC006,SKU122,95.87,1.73
QR000894,FAC006,SKU124,98.85,0.44
QR000895,FAC002,SKU116,98.06,0.22
QR000896,FAC005,SKU110,97.4,0.79
QR000897,FAC002,SKU101,96.4,0.31
QR000898,FAC006,SKU112,98.86,1.56
QR000899,FAC002,SKU110,97.38,1.11
QR000900,FAC001,SKU108,96.24,2.34
QR000901,FAC006,SKU101,98.93,2.61
QR000902,FAC003,SKU105,99.24,0.95
QR000903,FAC002,SKU114,99.63,0.92
QR000904,FAC001,SKU118,95.82,2.25
QR000905,FAC006,SKU111,99.05,0.88
QR000906,FAC003,SKU107,98.45,2.66
QR000907,FAC006,SKU119,97.81,0.57
QR000908,FAC005,SKU104,97.37,2.87
QR000909,FAC005,SKU128,96.77,0.9
QR000910,FAC001,SKU104,96.8,1.73
QR000911,FAC005,SKU111,96.75,2.28
QR000912,FAC002,SKU105,99.4,1.1
QR000913,FAC001,SKU120,97.83,1.42
QR000914,FAC002,SKU104,96.5,2.94
QR000915,FAC003,SKU125,98.96,1.9
QR000916,FAC005,SKU109,98.58,0.47
QR000917,FAC001,SKU120,97.95,1.29
QR000918,FAC003,SKU114,99.11,1.52
QR000919,FAC006,SKU123,96.21,2.73
QR000920,FAC002,SKU108,99.26,0.66
QR000921,FAC006,SKU124,95.43,2.83
QR000922,FAC005,SKU127,97.73,1.23
QR000923,FAC004,SKU114,96.23,1.87
QR000924,FAC005,SKU124,99.6,2.78
QR000925,FAC002,SKU121,97.45,2.94
QR000926,FAC002,SKU116,97.49,2.12
QR000927,FAC002,SKU111,97.45,0.44
QR000928,FAC001,SKU125,95.87,0.8
QR000929,FAC003,SKU126,96.52,0.53
QR000930,FAC005,SKU124,97.95,2.76
QR000931,FAC004,SKU104,96.42,0.9
QR000932,FAC001,SKU128,96.31,2.19
QR000933,FAC002,SKU120,95.7,0.45
QR000934,FAC002,SKU123,96.46,1.75
QR000935,FAC006,SKU100,96.53,0.99
QR000936,FAC006,SKU117,98.72,1.63
QR000937,FAC001,SKU111,95.3,2.24
QR000938,FAC006,SKU118,97.33,1.62
QR000939,FAC002,SKU108,96.89,1.98
QR000940,FAC005,SKU110,97.37,0.47
QR000941,FAC003,SKU116,99.51,0.56
QR000942,FAC005,SKU117,96.54,1.92
QR000943,FAC005,SKU108,95.83,2.8
QR000944,FAC001,SKU102,97.0,0.39
QR000945,FAC005,SKU118,98.75,2.14
QR000946,FAC001,SKU101,97.01,0.7
QR000947,FAC005,SKU102,96.94,2.0
QR000948,FAC003,SKU125,95.79,2.96
QR000949,FAC004,SKU115,97.31,1.87
QR000950,FAC003,SKU111,95.47,0.23
QR000951,FAC003,SKU129,97.2,1.19
QR000952,FAC003,SKU114,99.65,0.09
QR000953,FAC003,SKU126,95.31,0.42
QR000954,FAC003,SKU114,99.07,2.59
QR000955,FAC006,SKU122,99.28,2.03
QR000956,FAC003,SKU129,97.03,1.75
QR000957,FAC004,SKU128,97.39,2.58
QR000958,FAC005,SKU122,96.23,1.03
QR000959,FAC002,SKU107,98.38,0.1
QR000960,FAC001,SKU108,96.08,0.33
QR000961,FAC004,SKU110,95.98,1.44
QR000962,FAC002,SKU105,97.01,1.53
QR000963,FAC002,SKU109,98.63,0.61
QR000964,FAC004,SKU100,98.28,1.31
QR000965,FAC003,SKU126,97.33,0.38
QR000966,FAC004,SKU119,96.68,2.63
QR000967,FAC006,SKU117,98.93,1.29
QR000968,FAC001,SKU115,97.26,1.06
QR000969,FAC004,SKU115,96.27,2.62
QR000970,FAC003,SKU128,99.02,1.36
QR000971,FAC005,SKU117,96.82,2.28
QR000972,FAC004,SKU100,97.63,0.65
QR000973,FAC006,SKU101,97.3,2.2
QR000974,FAC006,SKU104,97.96,1.17
QR000975,FAC001,SKU122,96.95,0.95
QR000976,FAC002,SKU127,96.27,0.39
QR000977,FAC003,SKU112,97.02,2.38
QR000978,FAC005,SKU129,98.97,2.93
QR000979,FAC006,SKU104,98.58,2.31
QR000980,FAC004,SKU102,96.74,2.16
QR000981,FAC004,SKU118,96.98,0.89
QR000982,FAC005,SKU120,96.75,2.83
QR000983,FAC003,SKU108,95.52,1.91
QR000984,FAC005,SKU124,99.7,0.92
QR000985,FAC001,SKU117,96.27,2.26
QR000986,FAC002,SKU122,97.35,0.98
QR000987,FAC006,SKU120,98.44,2.31
QR000988,FAC002,SKU102,97.97,2.98
QR000989,FAC002,SKU129,99.31,1.88
QR000990,FAC006,SKU105,98.79,2.16
QR000991,FAC004,SKU117,96.52,2.78
QR000992,FAC004,SKU110,97.46,2.05
QR000993,FAC004,SKU103,98.91,1.8
QR000994,FAC004,SKU119,97.65,1.13
QR000995,FAC002,SKU101,96.27,2.54
QR000996,FAC001,SKU100,96.31,2.27
QR000997,FAC005,SKU120,96.6,1.84
QR000998,FAC005,SKU100,96.96,0.49
QR000999,FAC004,SKU108,99.87,1.5
QR001000,FAC004,SKU101,96.01,2.0
QR001001,FAC003,SKU103,99.86,2.28
QR001002,FAC004,SKU122,97.22,2.45
QR001003,FAC001,SKU115,99.15,1.47
QR001004,FAC004,SKU122,95.16,0.4
QR001005,FAC006,SKU114,95.62,2.94
QR001006,FAC001,SKU128,95.82,2.13
QR001007,FAC003,SKU113,96.01,1.34
QR001008,FAC002,SKU108,97.0,0.57
QR001009,FAC003,SKU116,99.34,1.95
QR001010,FAC005,SKU120,99.77,0.28
QR001011,FAC004,SKU122,98.38,2.81
QR001012,FAC004,SKU115,99.27,2.85
QR001013,FAC002,SKU101,96.83,2.33
QR001014,FAC002,SKU127,97.54,0.44
QR001015,FAC004,SKU112,95.46,2.89
QR001016,FAC004,SKU129,95.49,2.61
QR001017,FAC004,SKU126,96.86,0.81
QR001018,FAC002,SKU125,95.07,0.93
QR001019,FAC006,SKU106,97.73,0.87
QR001020,FAC001,SKU102,95.52,2.26
QR001021,FAC006,SKU126,96.68,1.58
QR001022,FAC001,SKU120,98.07,2.28
QR001023,FAC006,SKU117,99.68,0.35
QR001024,FAC003,SKU110,97.2,0.22
QR001025,FAC001,SKU106,95.95,0.49
QR001026,FAC001,SKU129,99.36,0.93
QR001027,FAC003,SKU122,97.72,1.18
QR001028,FAC003,SKU124,98.51,2.85
QR001029,FAC003,SKU101,96.54,0.6
QR001030,FAC006,SKU104,96.43,2.13
QR001031,FAC005,SKU116,99.87,2.15
QR001032,FAC003,SKU105,96.94,2.88
QR001033,FAC002,SKU125,99.45,0.97
QR001034,FAC006,SKU121,99.49,0.22
QR001035,FAC006,SKU128,97.46,2.26
QR001036,FAC001,SKU102,96.22,1.49
QR001037,FAC002,SKU127,97.75,0.2
QR001038,FAC001,SKU116,98.05,2.37
QR001039,FAC004,SKU103,97.76,1.35
QR001040,FAC005,SKU113,97.83,0.33
QR001041,FAC003,SKU101,97.74,2.71
QR001042,FAC002,SKU112,96.42,1.05
QR001043,FAC001,SKU114,98.48,2.23
QR001044,FAC005,SKU125,98.32,2.67
QR001045,FAC001,SKU116,97.2,0.92
QR001046,FAC001,SKU114,96.05,0.43
QR001047,FAC003,SKU107,97.81,2.43
QR001048,FAC006,SKU116,95.56,2.55
QR001049,FAC006,SKU101,98.58,0.23
QR001050,FAC001,SKU119,97.35,0.34
QR001051,FAC001,SKU125,95.46,1.67
QR001052,FAC003,SKU124,95.81,1.2
QR001053,FAC005,SKU101,95.37,0.23
QR001054,FAC005,SKU106,96.04,0.99
QR001055,FAC006,SKU106,96.48,0.56
QR001056,FAC006,SKU122,97.35,0.38
QR001057,FAC001,SKU106,98.96,2.36
QR001058,FAC006,SKU104,97.55,0.84
QR001059,FAC002,SKU121,98.51,2.05
QR001060,FAC004,SKU108,95.65,2.52
QR001061,FAC005,SKU111,95.61,1.18
QR001062,FAC002,SKU100,99.85,1.76
QR001063,FAC002,SKU127,99.04,1.0
QR001064,FAC003,SKU117,95.56,2.22
QR001065,FAC006,SKU100,96.44,2.4
QR001066,FAC003,SKU123,96.79,2.53
QR001067,FAC001,SKU121,95.79,2.22
QR001068,FAC004,SKU102,97.31,1.21
QR001069,FAC006,SKU100,95.46,2.92
QR001070,FAC004,SKU104,95.32,0.91
QR001071,FAC004,SKU122,97.88,1.78
QR001072,FAC001,SKU110,98.67,1.74
QR001073,FAC001,SKU109,98.29,0.94
QR001074,FAC006,SKU105,99.62,1.71
QR001075,FAC006,SKU114,98.35,1.04
QR001076,FAC001,SKU101,96.86,1.1
QR001077,FAC003,SKU104,96.73,0.73
QR001078,FAC002,SKU102,97.65,2.28
QR001079,FAC005,SKU119,99.51,1.21
QR001080,FAC002,SKU105,97.3,1.67
QR001081,FAC006,SKU125,99.07,0.3
QR001082,FAC005,SKU103,96.85,2.24
QR001083,FAC001,SKU109,96.76,2.71
QR001084,FAC005,SKU122,95.83,0.09
QR001085,FAC005,SKU103,97.71,0.84
QR001086,FAC006,SKU121,97.18,0.93
QR001087,FAC005,SKU126,97.73,2.4
QR001088,FAC003,SKU119,97.61,0.42
QR001089,FAC004,SKU112,99.34,1.25
QR001090,FAC001,SKU116,97.94,2.65
QR001091,FAC005,SKU101,99.01,1.19
QR001092,FAC004,SKU121,97.14,1.98
QR001093,FAC002,SKU101,96.94,0.98
QR001094,FAC003,SKU124,96.97,2.31
QR001095,FAC001,SKU112,96.8,0.52
QR001096,FAC003,SKU107,97.46,1.17
QR001097,FAC002,SKU110,96.77,1.87
QR001098,FAC005,SKU100,96.88,1.2
QR001099,FAC006,SKU121,98.08,2.47
QR001100,FAC006,SKU119,95.98,2.15
QR001101,FAC006,SKU128,95.05,2.72
QR001102,FAC004,SKU102,95.61,0.08
QR001103,FAC004,SKU122,99.17,1.48
QR001104,FAC005,SKU125,97.34,2.16
QR001105,FAC004,SKU111,99.69,2.03
QR001106,FAC002,SKU121,98.11,0.12
QR001107,FAC003,SKU129,95.95,1.28
QR001108,FAC003,SKU124,98.47,2.03
QR001109,FAC001,SKU123,98.62,0.42
QR001110,FAC004,SKU104,95.51,0.19
QR001111,FAC005,SKU107,96.41,0.49
QR001112,FAC006,SKU112,98.33,1.48
QR001113,FAC003,SKU121,99.02,2.51
QR001114,FAC002,SKU117,97.46,1.5
QR001115,FAC006,SKU120,95.35,0.77
QR001116,FAC006,SKU114,98.41,0.15
QR001117,FAC005,SKU121,99.38,1.98
QR001118,FAC001,SKU129,99.45,2.21
QR001119,FAC001,SKU100,98.1,0.15
QR001120,FAC003,SKU101,95.24,0.6
QR001121,FAC004,SKU119,96.23,0.77
QR001122,FAC002,SKU105,95.91,2.5
QR001123,FAC003,SKU114,95.09,2.2
QR001124,FAC003,SKU126,95.23,1.71
QR001125,FAC006,SKU109,99.19,0.07
QR001126,FAC003,SKU120,97.59,1.06
QR001127,FAC004,SKU119,95.85,2.72
QR001128,FAC004,SKU109,96.39,1.57
QR001129,FAC002,SKU117,99.38,0.72
QR001130,FAC002,SKU107,96.92,2.68
QR001131,FAC006,SKU126,97.94,1.08
QR001132,FAC005,SKU103,97.38,2.61
QR001133,FAC003,SKU121,96.14,1.94
QR001134,FAC004,SKU104,98.0,2.67
QR001135,FAC002,SKU106,99.42,2.0
QR001136,FAC003,SKU124,99.37,0.13
QR001137,FAC006,SKU117,96.09,2.32
QR001138,FAC002,SKU119,95.64,1.19
QR001139,FAC003,SKU118,96.05,2.75
QR001140,FAC005,SKU119,99.5,0.97
QR001141,FAC002,SKU125,96.63,2.17
QR001142,FAC005,SKU114,98.47,2.5
QR001143,FAC001,SKU103,96.26,2.66
QR001144,FAC002,SKU117,98.44,2.31
QR001145,FAC006,SKU129,95.02,2.84
QR001146,FAC004,SKU125,95.36,2.1
QR001147,FAC001,SKU114,99.03,1.48
QR001148,FAC005,SKU102,96.51,1.2
QR001149,FAC005,SKU113,95.17,1.45
QR001150,FAC005,SKU109,97.03,1.36
QR001151,FAC002,SKU104,99.05,1.16
QR001152,FAC005,SKU114,97.85,2.78
QR001153,FAC004,SKU113,99.76,2.07
QR001154,FAC003,SKU118,95.55,2.54
QR001155,FAC002,SKU112,98.09,2.01
QR001156,FAC003,SKU107,99.77,1.95
QR001157,FAC004,SKU118,99.34,0.83
QR001158,FAC004,SKU100,99.15,0.48
QR001159,FAC005,SKU114,99.35,2.69
QR001160,FAC005,SKU127,95.02,0.34
QR001161,FAC003,SKU122,98.2,2.84
QR001162,FAC002,SKU120,95.86,1.63
QR001163,FAC005,SKU107,97.29,1.18
QR001164,FAC001,SKU126,97.54,0.93
QR001165,FAC005,SKU101,98.79,1.88
QR001166,FAC003,SKU117,98.72,0.93
QR001167,FAC005,SKU101,97.98,0.74
QR001168,FAC003,SKU118,96.91,0.51
QR001169,FAC003,SKU109,95.12,1.44
QR001170,FAC002,SKU126,96.91,2.71
QR001171,FAC006,SKU129,97.18,0.65
QR001172,FAC003,SKU125,95.91,0.72
QR001173,FAC003,SKU106,96.08,0.86
QR001174,FAC006,SKU122,95.7,1.14
QR001175,FAC006,SKU101,98.73,2.21
QR001176,FAC001,SKU104,95.01,0.09
QR001177,FAC004,SKU116,95.18,0.45
QR001178,FAC003,SKU106,96.32,2.87
QR001179,FAC004,SKU108,96.5,0.89
QR001180,FAC001,SKU127,99.88,0.55
QR001181,FAC005,SKU111,95.16,2.38
QR001182,FAC004,SKU123,95.44,1.61
QR001183,FAC003,SKU114,95.59,1.93
QR001184,FAC004,SKU103,96.76,2.81
QR001185,FAC006,SKU120,98.87,0.8
QR001186,FAC006,SKU110,98.5,0.12
QR001187,FAC004,SKU101,96.25,2.2
QR001188,FAC004,SKU117,95.72,2.32
QR001189,FAC001,SKU125,97.19,1.9
QR001190,FAC004,SKU123,95.79,0.39
QR001191,FAC002,SKU101,99.61,1.75
QR001192,FAC001,SKU112,98.82,1.09
QR001193,FAC005,SKU121,98.11,0.47
QR001194,FAC006,SKU123,99.29,2.43
QR001195,FAC004,SKU114,99.87,0.9
QR001196,FAC005,SKU122,95.07,2.15
QR001197,FAC001,SKU100,96.36,1.36
QR001198,FAC005,SKU109,98.39,1.99
QR001199,FAC004,SKU121,99.76,2.11
QR001200,FAC004,SKU113,97.22,0.41
QR001201,FAC004,SKU113,97.24,1.84
QR001202,FAC006,SKU119,99.05,2.76
QR001203,FAC004,SKU121,98.05,1.32
QR001204,FAC005,SKU103,98.08,2.12
QR001205,FAC004,SKU123,97.22,2.87
QR001206,FAC002,SKU106,96.12,2.78
QR001207,FAC001,SKU117,97.76,0.12
QR001208,FAC001,SKU109,98.56,2.69
QR001209,FAC006,SKU119,96.89,1.77
QR001210,FAC006,SKU115,95.56,1.55
QR001211,FAC003,SKU101,95.0,0.42
QR001212,FAC003,SKU109,95.49,2.29
